Date,AAPL,BA,CME,CVX,GS,IBM,MON,TEVA,XOM
2008-01-16,20.772558,63.134484,83.381733,62.399054,176.940652,83.018033,97.680768,39.500103,68.002317
2008-01-17,20.93521,62.857817,78.751183,59.866918,171.099367,82.585095,86.33524,39.82476,65.943311
2008-01-18,20.996367,61.972499,80.727445,60.380579,167.721826,84.463888,91.656978,40.057847,66.862791
2008-01-22,20.252073,61.340124,83.994707,58.781717,170.839562,82.683121,89.871511,38.193145,64.795919
2008-01-23,18.095965,60.525946,88.185771,58.926409,178.633907,86.669422,90.564893,37.27744,65.5818
2008-01-24,17.644444,61.355937,91.821686,60.532507,178.463683,87.331088,95.773959,37.568802,67.5858
2008-01-25,16.917065,60.889559,90.934033,59.194093,171.75054,85.378773,93.7198,36.777967,65.966887
2008-01-28,16.917065,61.340124,90.355754,59.9465,176.130242,85.754537,95.895301,36.619801,66.902081
2008-01-29,17.116152,63.996089,89.199201,59.758397,175.950749,86.669422,95.626616,36.952782,66.862791
2008-01-30,17.199428,65.505881,86.488529,60.214185,178.194446,86.301835,96.692693,37.310739,67.019965
2008-01-31,17.613215,65.750923,89.25703,60.228652,179.091925,87.494458,96.718694,38.326338,67.350034
2008-02-01,17.40372,65.418929,88.195891,59.678815,186.478173,89.103684,99.327561,37.943408,67.546504
2008-02-04,17.130464,65.529594,89.488341,59.338785,180.213774,88.164288,99.041538,38.667645,67.145709
2008-02-05,16.832486,64.573131,85.12235,57.68928,170.395352,85.787206,93.234432,38.276389,64.528722
2008-02-06,15.874795,63.476923,70.15221,56.075951,167.981131,84.942617,92.203018,38.459531,64.002183
2008-02-07,15.775902,63.349824,76.333985,56.965813,170.933845,83.917631,90.079525,38.725917,64.633597
2008-02-08,16.327617,63.016196,74.742281,57.342019,167.891392,84.680221,95.271252,38.825811,64.491527
2008-02-11,16.844198,64.446031,75.392843,58.188474,166.814406,86.213602,98.833524,39.042252,65.683332
2008-02-12,16.246941,66.376315,76.657824,58.687669,162.129565,87.353385,99.717595,38.73424,66.598886
2008-02-13,16.837691,67.901481,77.34597,59.83898,161.707748,88.903163,98.816192,39.658268,67.47498
2008-02-14,16.585256,67.694947,76.759022,60.363623,158.458879,87.025389,100.549657,39.158795,67.52234
2008-02-15,16.217013,67.663172,76.183633,60.917419,160.119221,87.049994,99.977611,39.154622,67.380271
2008-02-19,15.898217,67.814102,75.175987,61.813694,155.981842,86.098804,102.161781,39.889137,68.674679
2008-02-20,16.111616,66.725833,75.392843,62.913993,159.078142,88.43577,103.184525,40.022685,69.534984
2008-02-21,15.814939,65.145068,74.661322,61.777258,157.211384,87.681382,100.913684,39.980952,68.603641
2008-02-22,15.544286,65.963253,75.913288,62.243611,159.490988,88.616169,101.121697,40.765545,68.800959
2008-02-25,15.580721,67.25011,76.766246,63.526085,159.176865,90.264348,105.672044,41.34147,70.347934
2008-02-26,15.503949,67.178615,76.517592,64.211043,154.99461,93.790295,104.666638,41.441633,70.947784
2008-02-27,15.99971,66.686113,76.147494,64.28391,162.264195,95.495873,103.375201,41.383206,70.553147
2008-02-28,16.904053,67.361319,74.78565,64.866848,158.584526,94.495485,102.725152,41.232965,70.545253
2008-02-29,16.267761,65.764664,74.207376,63.147175,152.239357,93.363903,100.263634,40.95752,68.674679
2008-03-03,15.839661,64.080629,74.746615,63.540656,148.155825,93.667301,102.820493,40.690424,69.258739
2008-03-04,16.215711,63.24656,72.71831,63.198182,146.82756,94.880881,96.831373,40.915787,68.422111
2008-03-05,16.198797,64.112404,74.950462,64.699256,148.057102,94.618485,99.890939,41.308086,68.816748
2008-03-06,15.735565,63.15918,73.234948,63.977867,142.385028,92.265115,99.171549,39.855749,66.701495
2008-03-07,15.907324,60.847604,71.200685,62.127026,143.65946,93.429504,92.272358,39.855749,65.10716
2008-03-10,15.574215,59.084134,66.830787,61.740828,139.629775,93.486903,87.722011,38.887526,65.083482
2008-03-11,16.570944,58.30567,73.097306,64.240191,146.351897,95.520471,93.936483,39.488493,68.414217
2008-03-12,16.399183,57.551028,72.213473,63.198182,146.298037,95.996066,91.899663,39.129582,67.853834
2008-03-13,16.647715,58.925266,73.4378,63.42407,148.478918,95.044883,95.349261,38.662163,68.70625
2008-03-14,16.474653,60.553696,70.424073,62.185316,140.778547,94.48729,94.291847,37.986075,67.806479
2008-03-17,16.490268,59.965869,65.084852,61.347341,135.537273,94.749686,92.437039,37.585431,67.711764
2008-03-18,17.282706,60.791999,68.53325,62.753689,157.588323,97.094854,97.143398,38.87918,69.827017
2008-03-19,16.872825,58.345384,65.186281,59.671381,149.421273,95.88947,85.69386,38.478533,66.638352
2008-03-20,17.341262,59.417768,68.388362,60.633235,161.214146,97.029254,84.185741,38.595391,67.088237
2008-03-24,18.15582,60.601355,70.706609,61.216179,160.541037,97.627842,90.365549,38.169704,67.838045
2008-03-25,18.344495,60.291557,72.910395,61.602377,161.214146,96.734057,99.275559,38.203092,67.24609
2008-03-26,18.87539,60.609301,70.841361,61.90842,157.4896,95.864871,99.457572,37.977729,68.082724
2008-03-27,18.249508,58.957041,70.910909,61.500363,150.902108,94.725081,98.304816,38.929259,68.035363
2008-03-28,18.608642,58.361274,69.446062,61.57323,147.590409,93.946095,99.067545,38.403412,67.261879
2008-03-31,18.672402,59.076195,67.968178,62.199892,148.434041,94.413488,96.640691,38.553654,66.756744
2008-04-01,19.457033,60.275667,72.443849,63.205465,158.728126,95.520471,98.053463,39.471799,68.682567
2008-04-02,19.191585,61.046192,73.618913,63.76655,158.737095,94.14289,97.224448,39.304863,69.866477
2008-04-03,19.727685,60.482201,74.459276,63.919571,158.431956,95.135076,102.250606,38.90422,69.637593
2008-04-04,19.918964,60.092969,73.98114,64.160036,157.4178,94.921883,103.561401,39.321557,70.040118
2008-04-07,20.284604,59.560752,73.749315,64.32034,160.406407,95.372873,103.813138,38.603736,70.182188
2008-04-08,19.887734,59.592521,73.995626,65.056306,160.558977,95.340073,104.846149,38.344985,70.726788
2008-04-09,19.705564,62.436314,72.316344,65.544518,156.286982,95.750067,104.073563,38.027811,70.79782
2008-04-10,20.110241,62.301275,72.388788,65.289483,153.065036,97.398246,104.403429,38.495227,70.679434
2008-04-11,19.146043,61.054138,70.837011,64.706544,150.148229,95.118679,105.141299,39.012728,69.945409
2008-04-14,19.229321,61.340106,69.112815,65.070883,146.818576,96.168263,107.207316,38.62043,70.79782
2008-04-15,19.307394,60.132683,70.198046,65.704828,147.366039,96.078064,106.495494,38.403412,71.666025
2008-04-16,19.999639,60.903208,71.996134,66.987302,151.718817,98.784029,114.186636,38.854138,73.315604
2008-04-17,20.102434,61.093858,72.216369,67.031021,154.456131,100.924199,110.540722,38.695551,73.702346
2008-04-18,20.954729,62.483979,72.985741,67.898149,161.483379,102.006584,112.146667,39.304863,74.191698
2008-04-21,21.881192,62.825546,75.850224,67.548381,161.905195,101.965582,112.589381,39.238088,74.396911
2008-04-22,20.845426,62.404539,70.0546,68.517523,161.330809,101.40799,111.61714,39.054461,74.499514
2008-04-23,21.195453,65.208612,70.648651,68.845431,160.962853,101.350591,109.012914,38.804059,74.365339
2008-04-24,21.982686,65.931478,70.271938,67.329781,169.435043,101.834387,103.231529,38.278213,73.086714
2008-04-25,22.085482,67.393088,69.677887,67.541098,172.636013,100.924199,108.926108,38.253174,72.976216
2008-04-28,22.412087,67.504304,68.594104,67.402648,171.053521,99.784416,105.89652,38.253174,72.968322
2008-04-29,22.777728,67.941195,68.823032,69.034883,173.247426,100.735599,96.295608,38.178053,72.447404
2008-04-30,22.634594,67.408979,66.280201,70.062321,172.069547,98.972623,98.977958,39.046113,73.457673
2008-05-01,23.421827,67.845877,69.518507,69.180622,178.974994,101.358792,98.665457,39.730546,70.79782
2008-05-02,23.544142,68.068295,70.618225,69.457517,180.071953,101.006197,100.019652,39.36329,70.726788
2008-05-05,24.037301,68.250993,70.902214,69.676123,177.239636,100.063209,102.354777,39.496838,70.647862
2008-05-06,24.288435,68.433698,70.27049,70.586969,177.680222,100.711001,103.908626,38.987686,71.089853
2008-05-07,23.758842,67.476026,67.913122,69.42837,170.621921,102.209479,101.946781,37.735673,70.103261
2008-05-08,24.080242,67.643618,67.420494,71.002315,168.78767,102.851683,105.158657,38.027811,70.979355
2008-05-09,23.870747,67.084972,66.888744,70.965879,169.120349,102.14361,103.917309,37.760715,70.41647
2008-05-12,24.483616,67.675541,67.388613,70.94402,172.707946,103.115152,105.748949,37.318335,70.709808
2008-05-13,24.717835,67.898997,66.30918,71.213632,171.134441,104.218431,104.507601,37.545194,71.098278
2008-05-14,24.236387,68.385814,68.823032,71.206344,170.954615,104.992367,106.452088,37.645652,71.280625
2008-05-15,24.687908,68.274086,68.714363,72.247991,169.596895,105.766315,107.363569,37.89679,72.382616
2008-05-16,24.413351,67.970819,69.257703,73.634412,168.266163,105.239372,108.604918,38.934827,73.468748
2008-05-19,23.890264,69.487136,70.13429,74.969485,165.802499,104.144327,106.052774,38.767404,74.808581
2008-05-20,24.189543,67.946879,70.199494,75.62235,164.03118,103.065754,108.509429,38.449294,74.967139
2008-05-21,23.186309,64.794542,67.229238,75.571001,160.587463,101.781344,104.082245,38.365582,74.261547
2008-05-22,23.037969,64.970116,67.258211,74.756759,159.328651,102.670547,105.33227,38.181413,73.341903
2008-05-23,23.574069,65.02598,66.171532,73.891162,155.228548,102.258877,105.427758,37.787962,71.906931
2008-05-27,24.258507,66.135284,65.802065,73.04757,156.379453,104.827702,103.361741,38.240012,71.193416
2008-05-28,24.333977,65.544715,63.34617,73.663755,157.19768,106.655512,108.787213,37.871677,71.692878
2008-05-29,24.292339,65.528756,63.360656,72.519409,158.465479,106.795491,107.519823,37.771219,70.836653
2008-05-30,24.560388,66.055473,62.346421,72.732141,158.618332,106.564944,110.592811,38.281868,70.368904
2008-06-02,24.215567,64.762619,59.709413,72.893524,154.958801,104.860636,111.591099,37.938645,69.615741
2008-06-03,24.120579,62.344496,57.999703,71.785852,153.376309,105.255836,115.575562,37.344285,67.950863
2008-06-04,24.097158,62.264685,54.768644,70.450779,154.743015,105.017073,114.238732,37.670765,67.982575
2008-06-05,24.648871,61.698063,58.324262,73.348326,158.789172,105.774544,120.237123,38.49115,70.80494
2008-06-06,24.155712,58.386116,56.320493,72.988885,152.351284,102.868154,117.849916,37.71262,68.807088
2008-06-09,23.631324,59.016579,56.577687,74.235929,149.04242,103.625625,120.185041,37.469852,70.61467
2008-06-10,24.155712,58.793123,56.705558,72.460723,150.346192,103.691494,118.353401,36.515527,69.679166
2008-06-11,23.527226,58.50582,56.088005,72.930199,146.021289,101.476706,115.801257,35.988139,70.249983
2008-06-12,22.54481,59.152254,57.628247,71.932561,149.932579,101.970709,117.129411,35.377032,69.021141
2008-06-13,22.429003,59.950314,60.287344,72.91553,160.308717,103.864395,119.152029,35.577944,70.051783
2008-06-16,23.010645,59.870503,60.942674,72.981547,163.725474,104.325463,117.988811,37.44474,69.758445
2008-06-17,23.607901,59.359745,64.198971,73.627081,161.342743,102.999885,123.865685,37.71262,70.257913
2008-06-18,23.259177,59.575225,64.174271,72.812832,164.3369,102.225949,122.832673,37.43637,69.6316
2008-06-19,23.538937,61.41076,64.087086,71.052295,168.077337,102.934016,120.974993,37.670765,68.014288
2008-06-20,22.806355,60.516936,62.37393,70.876243,165.236046,101.056801,121.487154,36.98432,67.316626
2008-06-23,22.531798,60.325398,63.491333,72.666118,160.578463,101.649607,123.310118,37.411254,69.528532
2008-06-24,22.543509,59.686953,63.026355,72.358025,163.626567,101.649607,117.875957,37.511711,68.910149
2008-06-25,23.082211,55.576939,62.126913,72.886187,165.128139,102.571751,114.169284,37.679135,69.449253
2008-06-26,21.894205,54.435713,59.132161,71.455754,158.483452,99.731222,110.462599,38.0391,68.505826
2008-06-27,22.132325,53.406214,56.596578,71.74184,156.954906,98.842019,111.408798,37.838191,68.616817
2008-06-30,21.787505,52.448543,55.679698,72.717467,157.260613,97.590538,109.75946,38.340466,69.869436
2008-07-01,22.729583,52.233064,52.22142,72.680792,157.647253,98.199809,108.820157,39.336651,70.043853
2008-07-02,21.883795,50.996073,51.013934,71.463085,160.75829,98.059842,103.854021,39.286422,69.298626
2008-07-03,22.136229,51.450968,50.251076,72.350688,160.84821,98.422114,104.549798,39.512447,69.980428
2008-07-07,22.792041,51.307316,48.574249,71.022953,152.692964,100.035861,103.184328,36.147192,68.933932
2008-07-08,23.363273,52.608153,49.767208,70.26739,157.260613,101.995408,102.22763,37.679135,68.133209
2008-07-09,22.67363,52.344792,46.609714,68.888306,151.973644,99.130187,103.227817,37.12663,66.840942
2008-07-10,22.983319,52.664017,45.00118,70.604825,152.99867,101.419073,104.367156,37.670765,68.228341
2008-07-11,22.456328,50.501274,44.536202,67.670599,146.093222,100.546334,103.72356,34.975211,67.768522
2008-07-14,22.625486,50.429448,42.987243,68.074057,142.667478,100.068795,103.749651,34.824528,67.72095
2008-07-15,22.073771,50.980112,44.834078,65.594632,141.885226,101.435537,101.236143,35.385405,65.16021
2008-07-16,22.486256,52.336815,48.0991,63.371957,155.426361,103.691494,101.923227,35.502603,64.066143
2008-07-17,22.356134,53.406214,48.648353,62.843795,162.961208,104.169027,100.514268,34.364108,63.685602
2008-07-18,21.489527,54.379849,48.33885,63.12255,164.399833,106.943686,97.270186,35.887681,64.644889
2008-07-21,21.637865,54.459653,47.301372,63.753409,162.547595,105.930981,103.201726,36.582499,65.786523
2008-07-22,21.082247,55.273679,53.221123,62.814452,169.075389,107.034254,104.175815,36.908978,65.691385
2008-07-23,21.633962,53.246604,56.75932,60.628456,168.922536,106.639054,97.209306,38.95157,64.208847
2008-07-24,20.693184,49.902728,53.431817,60.151644,162.080035,107.034254,98.279072,37.754476,64.058219
2008-07-25,21.095259,50.940209,53.593107,60.562433,160.953925,105.823943,100.966523,38.658576,64.771734
2008-07-28,20.090723,49.751098,51.009571,60.511085,155.764761,103.946728,99.59236,38.315354,63.963081
2008-07-29,20.439449,50.44541,54.370492,60.767828,163.629585,105.107641,100.62733,37.319172,64.137498
2008-07-30,20.803788,50.932227,54.241169,64.010153,167.719643,106.095647,107.541658,36.875492,66.896437
2008-07-31,20.682776,48.769484,52.328949,62.029547,165.800732,105.371109,103.5931,37.536824,63.764881
2008-08-01,20.384797,49.487736,48.378084,61.846158,163.962912,104.26783,99.870673,38.695421,63.201994
2008-08-04,19.938481,48.968999,46.824765,60.738491,160.233206,105.025301,93.078106,38.628254,60.728457
2008-08-05,20.902681,52.033548,49.185983,60.511085,162.854814,106.103875,93.017225,39.350278,62.115856
2008-08-06,21.364611,52.515342,49.800627,62.029547,161.755721,106.756855,95.148059,39.409047,62.100003
2008-08-07,21.283936,51.945222,47.731474,61.20063,155.251257,106.665935,93.339026,39.451028,61.394412
2008-08-08,22.06206,54.490689,49.713447,61.912181,158.512493,106.467559,93.634737,39.694499,62.409194
2008-08-11,22.583846,53.494987,50.88461,61.677443,160.359331,104.64089,93.826071,39.283115,62.281698
2008-08-12,22.996331,52.940924,49.063927,61.29599,150.719756,103.500257,96.957091,38.964081,61.261727
2008-08-13,23.330743,51.599937,49.183078,63.261922,148.5576,103.979656,102.001499,39.106808,62.289663
2008-08-14,23.333346,52.009456,49.97354,63.511334,150.080115,104.921919,99.487991,40.063908,61.71593
2008-08-15,22.867512,51.752501,51.971493,62.26964,147.008059,104.44252,97.809419,40.567644,61.41313
2008-08-18,22.821968,51.102083,48.915719,61.48619,144.179249,102.979528,98.322561,40.349359,60.982831
2008-08-19,22.579944,50.548023,48.902637,62.609628,142.341429,101.301638,98.157311,40.11428,62.114355
2008-08-20,22.880524,50.756799,49.693104,63.903063,142.566653,101.260315,102.697283,39.84562,62.799645
2008-08-21,22.678835,51.029814,49.710537,65.425618,140.918013,101.657054,103.767043,39.106808,64.026793
2008-08-22,23.004139,52.635791,51.900294,65.115195,143.972047,103.260558,102.688584,39.283115,63.986954
2008-08-25,22.452424,51.447368,49.495486,63.200915,140.278385,101.549605,100.7317,39.106808,62.719962
2008-08-26,22.594256,50.957545,46.852375,63.407863,140.458561,101.252047,100.914342,39.350278,63.708052
2008-08-27,22.728282,51.80871,48.023538,64.021322,140.071169,101.979407,101.323114,40.0807,64.122417
2008-08-28,22.607268,53.270145,50.056368,64.43522,145.791859,102.971267,101.618818,39.879203,64.688179
2008-08-29,22.059457,52.643817,48.732629,63.799588,147.719774,100.615609,99.36623,39.744874,63.755867
2008-09-02,21.624853,52.892747,49.126407,61.5601,148.935988,97.871472,95.09587,39.518191,61.612342
2008-09-03,21.725047,53.053342,50.543141,62.217903,150.999031,97.813607,93.843469,40.332568,62.170134
2008-09-04,20.978151,50.612261,47.609417,60.030151,144.954019,95.052942,90.190615,40.231818,60.672061
2008-09-05,20.842824,50.499843,47.795412,59.291046,147.062124,94.499157,93.225964,39.929578,60.257702
2008-09-08,20.54875,51.31889,51.157915,59.904505,152.908925,96.945736,91.860494,39.308301,61.174073
2008-09-09,19.736794,51.407216,47.562105,58.234125,145.647712,95.086005,86.86826,38.846542,58.377139
2008-09-10,19.727685,49.552318,48.441373,59.985807,141.972058,97.565647,87.842356,38.75419,59.962866
2008-09-11,19.863011,50.242888,49.871822,61.19794,141.467559,98.524439,92.39972,39.182365,60.209887
2008-09-12,19.380262,50.829068,51.074801,62.262248,138.927042,98.334336,97.200613,39.09841,61.755775
2008-09-15,18.26382,49.985932,49.113581,59.194959,122.071289,95.209988,91.356051,38.451947,58.369168
2008-09-16,18.201362,49.56035,50.198447,60.503179,119.828055,95.92082,98.252981,38.586277,60.903147
2008-09-17,16.633402,45.770251,46.905934,59.165399,103.152491,92.135231,93.626038,37.536824,59.98677
2008-09-18,17.44796,46.661567,52.493586,61.257064,97.296673,95.15213,97.974669,38.451947,61.954988
2008-09-19,18.335387,47.986493,59.055284,64.893467,116.936189,98.235148,102.984294,38.678629,63.437127
2008-09-22,17.052391,47.223658,57.742942,64.546087,108.810111,96.053064,101.749278,37.167418,62.855424
2008-09-23,16.504582,46.019178,54.737651,63.163957,112.656937,95.3505,97.531107,37.452869,61.907179
2008-09-24,16.747907,46.059327,54.164651,62.993966,119.819051,96.259701,97.826817,38.107727,62.178104
2008-09-25,17.166899,46.107504,55.950109,64.649561,122.071289,99.2766,95.008899,38.384784,64.281784
2008-09-26,16.686751,46.830193,58.924387,64.265223,124.314522,98.70628,92.243169,38.645046,64.26585
2008-09-29,13.696564,44.541682,47.257652,57.280678,108.738038,94.606606,84.493911,36.403417,59.014614
2008-09-30,14.789583,46.051295,54.864659,60.961426,115.314575,96.672974,86.085512,38.443553,61.883274
2008-10-01,14.198833,45.465115,58.739787,60.754472,121.170393,91.027655,85.300852,39.266323,62.616373
2008-10-02,13.025139,43.024037,55.183648,58.803234,118.503738,86.572565,71.499625,38.527508,61.755775
2008-10-03,12.630871,43.224784,53.504523,58.670194,115.314575,85.498057,72.589425,38.687027,62.106391
